canonical_id,dow,hour,busyness,busyness_pct
cv_0246,0,6,284.2,1.3
cv_0246,0,7,610.0,2.7
cv_0246,0,8,864.3,3.8
cv_0246,0,9,561.2,2.5
cv_0246,0,10,425.3,1.9
cv_0246,0,11,423.2,1.9
cv_0246,0,12,485.9,2.1
cv_0246,0,13,514.0,2.3
cv_0246,0,14,613.2,2.7
cv_0246,0,15,742.7,3.3
cv_0246,0,16,906.6,4.0
cv_0246,0,17,1021.8,4.5
cv_0246,0,18,696.8,3.1
cv_0246,0,19,475.3,2.1
cv_0246,0,20,340.9,1.5
cv_0246,0,21,276.7,1.2
cv_0246,0,22,194.3,0.9
cv_0246,0,23,112.2,0.5
cv_0246,1,0,63.6,0.3
cv_0246,1,1,26.3,0.1
cv_0246,1,2,17.7,0.1
cv_0246,1,3,19.6,0.1
cv_0246,1,4,39.8,0.2
cv_0246,1,5,120.0,0.5
cv_0246,1,6,320.2,1.4
cv_0246,1,7,683.9,3.0
cv_0246,1,8,1048.0,4.6
cv_0246,1,9,683.1,3.0
cv_0246,1,10,480.4,2.1
cv_0246,1,11,475.6,2.1
cv_0246,1,12,524.6,2.3
cv_0246,1,13,562.0,2.5
cv_0246,1,14,682.8,3.0
cv_0246,1,15,821.7,3.6
cv_0246,1,16,1008.7,4.5
cv_0246,1,17,1142.5,5.0
cv_0246,1,18,796.4,3.5
cv_0246,1,19,555.8,2.5
cv_0246,1,20,401.3,1.8
cv_0246,1,21,324.7,1.4
cv_0246,1,22,213.9,0.9
cv_0246,1,23,131.2,0.6
cv_0246,2,0,66.2,0.3
cv_0246,2,1,27.8,0.1
cv_0246,2,2,19.1,0.1
cv_0246,2,3,20.3,0.1
cv_0246,2,4,40.0,0.2
cv_0246,2,5,118.9,0.5
cv_0246,2,6,317.4,1.4
cv_0246,2,7,689.2,3.0
cv_0246,2,8,1044.4,4.6
cv_0246,2,9,680.0,3.0
cv_0246,2,10,478.3,2.1
cv_0246,2,11,476.5,2.1
cv_0246,2,12,527.1,2.3
cv_0246,2,13,570.1,2.5
cv_0246,2,14,681.8,3.0
cv_0246,2,15,818.3,3.6
cv_0246,2,16,999.7,4.4
cv_0246,2,17,1128.4,5.0
cv_0246,2,18,791.0,3.5
cv_0246,2,19,554.9,2.5
cv_0246,2,20,400.9,1.8
cv_0246,2,21,330.7,1.5
cv_0246,2,22,221.9,1.0
cv_0246,2,23,135.7,0.6
cv_0246,3,0,67.6,0.3
cv_0246,3,1,28.3,0.1
cv_0246,3,2,19.7,0.1
cv_0246,3,3,20.7,0.1
cv_0246,3,4,39.7,0.2
cv_0246,3,5,116.6,0.5
cv_0246,3,6,309.4,1.4
cv_0246,3,7,659.3,2.9
cv_0246,3,8,991.3,4.4
cv_0246,3,9,659.8,2.9
cv_0246,3,10,472.8,2.1
cv_0246,3,11,470.9,2.1
cv_0246,3,12,524.6,2.3
cv_0246,3,13,567.2,2.5
cv_0246,3,14,679.4,3.0
cv_0246,3,15,810.1,3.6
cv_0246,3,16,986.7,4.4
cv_0246,3,17,1113.1,4.9
cv_0246,3,18,786.1,3.5
cv_0246,3,19,553.7,2.4
cv_0246,3,20,402.8,1.8
cv_0246,3,21,336.0,1.5
cv_0246,3,22,236.7,1.0
cv_0246,3,23,144.6,0.6
cv_0246,4,0,72.2,0.3
cv_0246,4,1,31.7,0.1
cv_0246,4,2,21.2,0.1
cv_0246,4,3,21.6,0.1
cv_0246,4,4,38.9,0.2
cv_0246,4,5,108.4,0.5
cv_0246,4,6,273.6,1.2
cv_0246,4,7,598.0,2.6
cv_0246,4,8,776.8,3.4
cv_0246,4,9,561.0,2.5
cv_0246,4,10,480.4,2.1
cv_0246,4,11,478.0,2.1
cv_0246,4,12,531.6,2.3
cv_0246,4,13,585.5,2.6
cv_0246,4,14,690.0,3.0
cv_0246,4,15,821.9,3.6
cv_0246,4,16,955.4,4.2
cv_0246,4,17,1068.9,4.7
cv_0246,4,18,793.4,3.5
cv_0246,4,19,569.4,2.5
cv_0246,4,20,414.2,1.8
cv_0246,4,21,352.9,1.6
cv_0246,4,22,260.1,1.1
cv_0246,4,23,165.0,0.7
cv_0246,5,0,103.3,0.5
cv_0246,5,1,49.7,0.2
cv_0246,5,2,28.6,0.1
cv_0246,5,3,21.3,0.1
cv_0246,5,4,26.2,0.1
cv_0246,5,5,49.9,0.2
cv_0246,5,6,115.6,0.5
cv_0246,5,7,204.5,0.9
cv_0246,5,8,276.9,1.2
cv_0246,5,9,357.6,1.6
cv_0246,5,10,422.5,1.9
cv_0246,5,11,490.6,2.2
cv_0246,5,12,535.4,2.4
cv_0246,5,13,561.3,2.5
cv_0246,5,14,558.6,2.5
cv_0246,5,15,588.0,2.6
cv_0246,5,16,572.4,2.5
cv_0246,5,17,563.0,2.5
cv_0246,5,18,548.8,2.4
cv_0246,5,19,459.0,2.0
cv_0246,5,20,354.8,1.6
cv_0246,5,21,308.5,1.4
cv_0246,5,22,230.9,1.0
cv_0246,5,23,161.0,0.7
cv_0246,6,0,96.9,0.4
cv_0246,6,1,49.2,0.2
cv_0246,6,2,28.0,0.1
cv_0246,6,3,20.0,0.1
cv_0246,6,4,23.9,0.1
cv_0246,6,5,39.8,0.2
cv_0246,6,6,84.8,0.4
cv_0246,6,7,134.9,0.6
cv_0246,6,8,204.3,0.9
cv_0246,6,9,276.9,1.2
cv_0246,6,10,357.2,1.6
cv_0246,6,11,462.9,2.0
cv_0246,6,12,500.3,2.2
cv_0246,6,13,502.4,2.2
cv_0246,6,14,491.2,2.2
cv_0246,6,15,470.1,2.1
cv_0246,6,16,445.7,2.0
cv_0246,6,17,432.8,1.9
cv_0246,6,18,402.8,1.8
cv_0246,6,19,298.4,1.3
cv_0246,6,20,230.5,1.0
cv_0246,6,21,197.1,0.9
cv_0246,6,22,161.0,0.7
cv_0246,6,23,97.8,0.4
cv_0247,0,0,98.7,0.4
cv_0247,0,1,36.1,0.2
cv_0247,0,2,16.4,0.1
cv_0247,0,3,10.5,0.0
cv_0247,0,4,17.8,0.1
cv_0247,0,5,59.7,0.3
cv_0247,0,6,257.0,1.1
cv_0247,0,7,910.6,4.0
cv_0247,0,8,1910.0,8.4
cv_0247,0,9,1283.1,5.7
cv_0247,0,10,844.8,3.7
cv_0247,0,11,859.5,3.8
cv_0247,0,12,969.6,4.3
cv_0247,0,13,1108.9,4.9
cv_0247,0,14,1368.6,6.0
cv_0247,0,15,1803.6,8.0
cv_0247,0,16,2067.4,9.1
cv_0247,0,17,2143.3,9.5
cv_0247,0,18,1832.7,8.1
cv_0247,0,19,1209.0,5.3
cv_0247,0,20,929.0,4.1
cv_0247,0,21,735.8,3.3
cv_0247,0,22,587.9,2.6
cv_0247,0,23,297.3,1.3
cv_0247,1,0,107.4,0.5
cv_0247,1,1,36.3,0.2
cv_0247,1,2,16.5,0.1
cv_0247,1,3,10.6,0.0
cv_0247,1,4,18.6,0.1
cv_0247,1,5,67.4,0.3
cv_0247,1,6,297.3,1.3
cv_0247,1,7,1127.2,5.0
cv_0247,1,8,2494.6,11.0
cv_0247,1,9,1671.4,7.4
cv_0247,1,10,982.5,4.3
cv_0247,1,11,952.8,4.2
cv_0247,1,12,1045.7,4.6
cv_0247,1,13,1158.5,5.1
cv_0247,1,14,1430.3,6.3
cv_0247,1,15,1912.2,8.4
cv_0247,1,16,2257.1,10.0
cv_0247,1,17,2355.8,10.4
cv_0247,1,18,2081.4,9.2
cv_0247,1,19,1429.4,6.3
cv_0247,1,20,1034.0,4.6
cv_0247,1,21,959.7,4.2
cv_0247,1,22,755.6,3.3
cv_0247,1,23,338.8,1.5
cv_0247,2,0,124.7,0.6
cv_0247,2,1,45.9,0.2
cv_0247,2,2,20.3,0.1
cv_0247,2,3,11.4,0.1
cv_0247,2,4,19.0,0.1
cv_0247,2,5,66.9,0.3
cv_0247,2,6,295.1,1.3
cv_0247,2,7,1113.6,4.9
cv_0247,2,8,2454.9,10.8
cv_0247,2,9,1651.6,7.3
cv_0247,2,10,984.0,4.3
cv_0247,2,11,976.5,4.3
cv_0247,2,12,1083.9,4.8
cv_0247,2,13,1200.7,5.3
cv_0247,2,14,1438.0,6.4
cv_0247,2,15,1920.6,8.5
cv_0247,2,16,2242.7,9.9
cv_0247,2,17,2342.4,10.3
cv_0247,2,18,2066.9,9.1
cv_0247,2,19,1419.8,6.3
cv_0247,2,20,1044.4,4.6
cv_0247,2,21,963.7,4.3
cv_0247,2,22,777.8,3.4
cv_0247,2,23,378.7,1.7
cv_0247,3,0,140.8,0.6
cv_0247,3,1,54.4,0.2
cv_0247,3,2,20.4,0.1
cv_0247,3,3,11.8,0.1
cv_0247,3,4,19.2,0.1
cv_0247,3,5,65.4,0.3
cv_0247,3,6,287.8,1.3
cv_0247,3,7,1068.0,4.7
cv_0247,3,8,2290.0,10.1
cv_0247,3,9,1608.2,7.1
cv_0247,3,10,993.5,4.4
cv_0247,3,11,974.8,4.3
cv_0247,3,12,1078.5,4.8
cv_0247,3,13,1183.5,5.2
cv_0247,3,14,1431.3,6.3
cv_0247,3,15,1911.4,8.4
cv_0247,3,16,2254.1,10.0
cv_0247,3,17,2319.8,10.2
cv_0247,3,18,2069.0,9.1
cv_0247,3,19,1413.6,6.2
cv_0247,3,20,1072.9,4.7
cv_0247,3,21,974.1,4.3
cv_0247,3,22,805.2,3.6
cv_0247,3,23,400.0,1.8
cv_0247,4,0,165.6,0.7
cv_0247,4,1,46.4,0.2
cv_0247,4,2,21.0,0.1
cv_0247,4,3,13.3,0.1
cv_0247,4,4,19.4,0.1
cv_0247,4,5,63.2,0.3
cv_0247,4,6,239.0,1.1
cv_0247,4,7,813.7,3.6
cv_0247,4,8,1433.0,6.3
cv_0247,4,9,1106.1,4.9
cv_0247,4,10,962.4,4.3
cv_0247,4,11,976.8,4.3
cv_0247,4,12,1120.0,4.9
cv_0247,4,13,1330.5,5.9
cv_0247,4,14,1651.7,7.3
cv_0247,4,15,2008.0,8.9
cv_0247,4,16,2268.6,10.0
cv_0247,4,17,2339.7,10.3
cv_0247,4,18,2101.0,9.3
cv_0247,4,19,1476.2,6.5
cv_0247,4,20,1160.9,5.1
cv_0247,4,21,1003.3,4.4
cv_0247,4,22,932.4,4.1
cv_0247,4,23,603.5,2.7
cv_0247,5,0,240.4,1.1
cv_0247,5,1,88.2,0.4
cv_0247,5,2,32.3,0.1
cv_0247,5,3,17.2,0.1
cv_0247,5,4,17.0,0.1
cv_0247,5,5,35.2,0.2
cv_0247,5,6,92.1,0.4
cv_0247,5,7,207.2,0.9
cv_0247,5,8,398.9,1.8
cv_0247,5,9,630.9,2.8
cv_0247,5,10,886.7,3.9
cv_0247,5,11,1049.4,4.6
cv_0247,5,12,1301.5,5.7
cv_0247,5,13,1480.0,6.5
cv_0247,5,14,1534.2,6.8
cv_0247,5,15,1668.8,7.4
cv_0247,5,16,1873.2,8.3
cv_0247,5,17,1888.8,8.3
cv_0247,5,18,1745.6,7.7
cv_0247,5,19,1391.6,6.1
cv_0247,5,20,977.9,4.3
cv_0247,5,21,964.9,4.3
cv_0247,5,22,869.5,3.8
cv_0247,5,23,606.1,2.7
cv_0247,6,0,234.7,1.0
cv_0247,6,1,85.6,0.4
cv_0247,6,2,31.9,0.1
cv_0247,6,3,17.3,0.1
cv_0247,6,4,17.1,0.1
cv_0247,6,5,31.8,0.1
cv_0247,6,6,78.3,0.3
cv_0247,6,7,159.1,0.7
cv_0247,6,8,311.5,1.4
cv_0247,6,9,525.8,2.3
cv_0247,6,10,753.2,3.3
cv_0247,6,11,975.1,4.3
cv_0247,6,12,1227.4,5.4
cv_0247,6,13,1324.3,5.9
cv_0247,6,14,1415.2,6.3
cv_0247,6,15,1478.9,6.5
cv_0247,6,16,1606.9,7.1
cv_0247,6,17,1633.2,7.2
cv_0247,6,18,1405.0,6.2
cv_0247,6,19,976.2,4.3
cv_0247,6,20,742.1,3.3
cv_0247,6,21,634.6,2.8
cv_0247,6,22,584.8,2.6
cv_0247,6,23,258.5,1.1
cv_0248,0,0,114.7,0.5
cv_0248,0,1,33.4,0.1
cv_0248,0,2,22.1,0.1
cv_0248,0,3,21.2,0.1
cv_0248,0,4,56.3,0.2
cv_0248,0,5,153.9,0.7
cv_0248,0,6,492.6,2.2
cv_0248,0,7,1458.2,6.4
cv_0248,0,8,2766.4,12.2
cv_0248,0,9,1686.0,7.4
cv_0248,0,10,1077.2,4.8
cv_0248,0,11,1020.7,4.5
cv_0248,0,12,1095.8,4.8
cv_0248,0,13,1104.9,4.9
cv_0248,0,14,1306.2,5.8
cv_0248,0,15,1710.8,7.6
cv_0248,0,16,1907.8,8.4
cv_0248,0,17,1930.5,8.5
cv_0248,0,18,1579.8,7.0
cv_0248,0,19,1029.4,4.5
cv_0248,0,20,791.7,3.5
cv_0248,0,21,614.1,2.7
cv_0248,0,22,398.5,1.8
cv_0248,0,23,247.6,1.1
cv_0248,1,0,113.4,0.5
cv_0248,1,1,33.3,0.1
cv_0248,1,2,22.1,0.1
cv_0248,1,3,21.2,0.1
cv_0248,1,4,59.4,0.3
cv_0248,1,5,163.8,0.7
cv_0248,1,6,552.4,2.4
cv_0248,1,7,1718.1,7.6
cv_0248,1,8,3539.8,15.6
cv_0248,1,9,2130.5,9.4
cv_0248,1,10,1263.4,5.6
cv_0248,1,11,1128.9,5.0
cv_0248,1,12,1155.7,5.1
cv_0248,1,13,1167.0,5.2
cv_0248,1,14,1443.1,6.4
cv_0248,1,15,1908.4,8.4
cv_0248,1,16,2048.1,9.0
cv_0248,1,17,2141.8,9.5
cv_0248,1,18,1873.8,8.3
cv_0248,1,19,1221.0,5.4
cv_0248,1,20,929.1,4.1
cv_0248,1,21,683.2,3.0
cv_0248,1,22,450.0,2.0
cv_0248,1,23,277.2,1.2
cv_0248,2,0,129.0,0.6
cv_0248,2,1,39.0,0.2
cv_0248,2,2,26.0,0.1
cv_0248,2,3,23.9,0.1
cv_0248,2,4,59.6,0.3
cv_0248,2,5,162.3,0.7
cv_0248,2,6,546.3,2.4
cv_0248,2,7,1699.1,7.5
cv_0248,2,8,3479.0,15.4
cv_0248,2,9,2108.9,9.3
cv_0248,2,10,1263.7,5.6
cv_0248,2,11,1158.5,5.1
cv_0248,2,12,1218.3,5.4
cv_0248,2,13,1228.0,5.4
cv_0248,2,14,1451.6,6.4
cv_0248,2,15,1898.8,8.4
cv_0248,2,16,2034.6,9.0
cv_0248,2,17,2122.0,9.4
cv_0248,2,18,1862.6,8.2
cv_0248,2,19,1218.7,5.4
cv_0248,2,20,932.6,4.1
cv_0248,2,21,685.3,3.0
cv_0248,2,22,484.6,2.1
cv_0248,2,23,286.0,1.3
cv_0248,3,0,134.6,0.6
cv_0248,3,1,40.5,0.2
cv_0248,3,2,26.3,0.1
cv_0248,3,3,24.1,0.1
cv_0248,3,4,57.3,0.3
cv_0248,3,5,159.7,0.7
cv_0248,3,6,530.5,2.3
cv_0248,3,7,1645.7,7.3
cv_0248,3,8,3294.5,14.6
cv_0248,3,9,2040.5,9.0
cv_0248,3,10,1255.3,5.5
cv_0248,3,11,1152.7,5.1
cv_0248,3,12,1206.3,5.3
cv_0248,3,13,1213.9,5.4
cv_0248,3,14,1453.0,6.4
cv_0248,3,15,1914.1,8.5
cv_0248,3,16,2013.3,8.9
cv_0248,3,17,2113.9,9.3
cv_0248,3,18,1865.6,8.2
cv_0248,3,19,1216.7,5.4
cv_0248,3,20,939.0,4.1
cv_0248,3,21,690.2,3.0
cv_0248,3,22,514.4,2.3
cv_0248,3,23,309.3,1.4
cv_0248,4,0,135.0,0.6
cv_0248,4,1,42.4,0.2
cv_0248,4,2,29.8,0.1
cv_0248,4,3,25.9,0.1
cv_0248,4,4,56.1,0.2
cv_0248,4,5,147.7,0.7
cv_0248,4,6,467.5,2.1
cv_0248,4,7,1346.1,5.9
cv_0248,4,8,2227.5,9.8
cv_0248,4,9,1597.8,7.1
cv_0248,4,10,1229.9,5.4
cv_0248,4,11,1157.8,5.1
cv_0248,4,12,1249.0,5.5
cv_0248,4,13,1269.2,5.6
cv_0248,4,14,1522.7,6.7
cv_0248,4,15,1955.7,8.6
cv_0248,4,16,2037.9,9.0
cv_0248,4,17,2129.8,9.4
cv_0248,4,18,1892.0,8.4
cv_0248,4,19,1248.2,5.5
cv_0248,4,20,957.7,4.2
cv_0248,4,21,708.7,3.1
cv_0248,4,22,592.7,2.6
cv_0248,4,23,424.1,1.9
cv_0248,5,0,207.9,0.9
cv_0248,5,1,74.9,0.3
cv_0248,5,2,41.4,0.2
cv_0248,5,3,30.5,0.1
cv_0248,5,4,38.3,0.2
cv_0248,5,5,77.6,0.3
cv_0248,5,6,192.0,0.8
cv_0248,5,7,378.0,1.7
cv_0248,5,8,673.1,3.0
cv_0248,5,9,931.6,4.1
cv_0248,5,10,1164.8,5.1
cv_0248,5,11,1287.4,5.7
cv_0248,5,12,1460.3,6.5
cv_0248,5,13,1529.8,6.8
cv_0248,5,14,1363.9,6.0
cv_0248,5,15,1388.3,6.1
cv_0248,5,16,1396.1,6.2
cv_0248,5,17,1417.6,6.3
cv_0248,5,18,1468.6,6.5
cv_0248,5,19,1185.5,5.2
cv_0248,5,20,851.3,3.8
cv_0248,5,21,698.2,3.1
cv_0248,5,22,599.7,2.6
cv_0248,5,23,408.5,1.8
cv_0248,6,0,204.0,0.9
cv_0248,6,1,73.9,0.3
cv_0248,6,2,40.7,0.2
cv_0248,6,3,31.5,0.1
cv_0248,6,4,36.8,0.2
cv_0248,6,5,68.1,0.3
cv_0248,6,6,152.3,0.7
cv_0248,6,7,304.4,1.3
cv_0248,6,8,539.4,2.4
cv_0248,6,9,798.6,3.5
cv_0248,6,10,1069.0,4.7
cv_0248,6,11,1188.2,5.2
cv_0248,6,12,1353.9,6.0
cv_0248,6,13,1367.0,6.0
cv_0248,6,14,1212.8,5.4
cv_0248,6,15,1225.5,5.4
cv_0248,6,16,1221.6,5.4
cv_0248,6,17,1176.1,5.2
cv_0248,6,18,1037.0,4.6
cv_0248,6,19,777.7,3.4
cv_0248,6,20,635.6,2.8
cv_0248,6,21,467.1,2.1
cv_0248,6,22,395.8,1.7
cv_0248,6,23,238.7,1.1
cv_0249,0,0,14.8,0.1
cv_0249,0,1,5.7,0.0
cv_0249,0,2,2.6,0.0
cv_0249,0,3,1.5,0.0
cv_0249,0,4,2.7,0.0
cv_0249,0,5,9.0,0.0
cv_0249,0,6,35.3,0.2
cv_0249,0,7,125.1,0.6
cv_0249,0,8,263.4,1.2
cv_0249,0,9,173.4,0.8
cv_0249,0,10,113.4,0.5
cv_0249,0,11,112.4,0.5
cv_0249,0,12,123.0,0.5
cv_0249,0,13,139.4,0.6
cv_0249,0,14,184.7,0.8
cv_0249,0,15,251.5,1.1
cv_0249,0,16,265.9,1.2
cv_0249,0,17,276.8,1.2
cv_0249,0,18,243.5,1.1
cv_0249,0,19,165.5,0.7
cv_0249,0,20,131.6,0.6
cv_0249,0,21,115.5,0.5
cv_0249,0,22,94.3,0.4
cv_0249,0,23,48.4,0.2
cv_0249,1,0,17.0,0.1
cv_0249,1,1,5.8,0.0
cv_0249,1,2,2.6,0.0
cv_0249,1,3,1.5,0.0
cv_0249,1,4,2.9,0.0
cv_0249,1,5,10.3,0.0
cv_0249,1,6,40.9,0.2
cv_0249,1,7,154.8,0.7
cv_0249,1,8,342.7,1.5
cv_0249,1,9,225.5,1.0
cv_0249,1,10,132.2,0.6
cv_0249,1,11,125.3,0.6
cv_0249,1,12,133.1,0.6
cv_0249,1,13,148.7,0.7
cv_0249,1,14,197.9,0.9
cv_0249,1,15,270.4,1.2
cv_0249,1,16,297.2,1.3
cv_0249,1,17,313.7,1.4
cv_0249,1,18,281.5,1.2
cv_0249,1,19,198.1,0.9
cv_0249,1,20,148.2,0.7
cv_0249,1,21,162.2,0.7
cv_0249,1,22,132.6,0.6
cv_0249,1,23,58.3,0.3
cv_0249,2,0,19.5,0.1
cv_0249,2,1,7.0,0.0
cv_0249,2,2,3.1,0.0
cv_0249,2,3,1.6,0.0
cv_0249,2,4,2.9,0.0
cv_0249,2,5,10.2,0.0
cv_0249,2,6,40.6,0.2
cv_0249,2,7,152.9,0.7
cv_0249,2,8,337.2,1.5
cv_0249,2,9,222.8,1.0
cv_0249,2,10,132.3,0.6
cv_0249,2,11,129.4,0.6
cv_0249,2,12,138.7,0.6
cv_0249,2,13,154.1,0.7
cv_0249,2,14,198.2,0.9
cv_0249,2,15,271.5,1.2
cv_0249,2,16,295.9,1.3
cv_0249,2,17,312.4,1.4
cv_0249,2,18,279.3,1.2
cv_0249,2,19,196.5,0.9
cv_0249,2,20,149.5,0.7
cv_0249,2,21,162.8,0.7
cv_0249,2,22,135.1,0.6
cv_0249,2,23,65.1,0.3
cv_0249,3,0,20.3,0.1
cv_0249,3,1,7.6,0.0
cv_0249,3,2,3.1,0.0
cv_0249,3,3,1.7,0.0
cv_0249,3,4,2.9,0.0
cv_0249,3,5,10.0,0.0
cv_0249,3,6,39.7,0.2
cv_0249,3,7,146.6,0.6
cv_0249,3,8,313.7,1.4
cv_0249,3,9,217.2,1.0
cv_0249,3,10,134.2,0.6
cv_0249,3,11,128.8,0.6
cv_0249,3,12,137.9,0.6
cv_0249,3,13,151.4,0.7
cv_0249,3,14,196.3,0.9
cv_0249,3,15,267.2,1.2
cv_0249,3,16,295.3,1.3
cv_0249,3,17,307.2,1.4
cv_0249,3,18,279.4,1.2
cv_0249,3,19,194.9,0.9
cv_0249,3,20,152.4,0.7
cv_0249,3,21,165.6,0.7
cv_0249,3,22,138.6,0.6
cv_0249,3,23,68.0,0.3
cv_0249,4,0,25.6,0.1
cv_0249,4,1,7.6,0.0
cv_0249,4,2,3.5,0.0
cv_0249,4,3,1.9,0.0
cv_0249,4,4,3.0,0.0
cv_0249,4,5,9.5,0.0
cv_0249,4,6,32.8,0.1
cv_0249,4,7,110.5,0.5
cv_0249,4,8,195.5,0.9
cv_0249,4,9,148.5,0.7
cv_0249,4,10,129.1,0.6
cv_0249,4,11,127.7,0.6
cv_0249,4,12,143.6,0.6
cv_0249,4,13,168.4,0.7
cv_0249,4,14,218.4,1.0
cv_0249,4,15,276.4,1.2
cv_0249,4,16,291.7,1.3
cv_0249,4,17,300.2,1.3
cv_0249,4,18,278.4,1.2
cv_0249,4,19,203.0,0.9
cv_0249,4,20,162.9,0.7
cv_0249,4,21,167.4,0.7
cv_0249,4,22,155.0,0.7
cv_0249,4,23,96.5,0.4
cv_0249,5,0,36.7,0.2
cv_0249,5,1,13.8,0.1
cv_0249,5,2,4.9,0.0
cv_0249,5,3,2.4,0.0
cv_0249,5,4,2.5,0.0
cv_0249,5,5,5.4,0.0
cv_0249,5,6,13.7,0.1
cv_0249,5,7,30.2,0.1
cv_0249,5,8,57.6,0.3
cv_0249,5,9,86.9,0.4
cv_0249,5,10,120.1,0.5
cv_0249,5,11,140.6,0.6
cv_0249,5,12,170.9,0.8
cv_0249,5,13,190.6,0.8
cv_0249,5,14,196.3,0.9
cv_0249,5,15,214.5,0.9
cv_0249,5,16,247.1,1.1
cv_0249,5,17,234.4,1.0
cv_0249,5,18,228.4,1.0
cv_0249,5,19,190.5,0.8
cv_0249,5,20,139.9,0.6
cv_0249,5,21,160.2,0.7
cv_0249,5,22,144.0,0.6
cv_0249,5,23,107.7,0.5
cv_0249,6,0,35.6,0.2
cv_0249,6,1,13.6,0.1
cv_0249,6,2,4.8,0.0
cv_0249,6,3,2.5,0.0
cv_0249,6,4,2.5,0.0
cv_0249,6,5,4.8,0.0
cv_0249,6,6,11.4,0.1
cv_0249,6,7,23.2,0.1
cv_0249,6,8,44.2,0.2
cv_0249,6,9,70.1,0.3
cv_0249,6,10,101.1,0.4
cv_0249,6,11,128.0,0.6
cv_0249,6,12,159.6,0.7
cv_0249,6,13,168.1,0.7
cv_0249,6,14,178.6,0.8
cv_0249,6,15,188.6,0.8
cv_0249,6,16,200.9,0.9
cv_0249,6,17,204.0,0.9
cv_0249,6,18,189.6,0.8
cv_0249,6,19,132.9,0.6
cv_0249,6,20,104.4,0.5
cv_0249,6,21,93.0,0.4
cv_0249,6,22,85.1,0.4
cv_0249,6,23,38.4,0.2
cv_0250,0,0,108.1,0.5
cv_0250,0,1,40.8,0.2
cv_0250,0,2,18.2,0.1
cv_0250,0,3,11.4,0.1
cv_0250,0,4,19.5,0.1
cv_0250,0,5,65.3,0.3
cv_0250,0,6,276.9,1.2
cv_0250,0,7,978.0,4.3
cv_0250,0,8,2051.0,9.1
cv_0250,0,9,1382.6,6.1
cv_0250,0,10,916.3,4.0
cv_0250,0,11,930.1,4.1
cv_0250,0,12,1046.0,4.6
cv_0250,0,13,1196.7,5.3
cv_0250,0,14,1502.0,6.6
cv_0250,0,15,2000.0,8.8
cv_0250,0,16,2247.3,9.9
cv_0250,0,17,2320.0,10.2
cv_0250,0,18,1997.9,8.8
cv_0250,0,19,1325.6,5.9
cv_0250,0,20,1024.3,4.5
cv_0250,0,21,830.4,3.7
cv_0250,0,22,661.2,2.9
cv_0250,0,23,333.6,1.5
cv_0250,1,0,119.5,0.5
cv_0250,1,1,41.1,0.2
cv_0250,1,2,18.5,0.1
cv_0250,1,3,11.5,0.1
cv_0250,1,4,20.4,0.1
cv_0250,1,5,73.8,0.3
cv_0250,1,6,320.2,1.4
cv_0250,1,7,1210.3,5.3
cv_0250,1,8,2675.1,11.8
cv_0250,1,9,1797.8,7.9
cv_0250,1,10,1065.1,4.7
cv_0250,1,11,1033.1,4.6
cv_0250,1,12,1133.1,5.0
cv_0250,1,13,1254.8,5.5
cv_0250,1,14,1577.7,7.0
cv_0250,1,15,2123.7,9.4
cv_0250,1,16,2467.0,10.9
cv_0250,1,17,2569.1,11.3
cv_0250,1,18,2277.6,10.1
cv_0250,1,19,1568.3,6.9
cv_0250,1,20,1141.8,5.0
cv_0250,1,21,1105.1,4.9
cv_0250,1,22,874.9,3.9
cv_0250,1,23,387.1,1.7
cv_0250,2,0,138.7,0.6
cv_0250,2,1,51.5,0.2
cv_0250,2,2,22.6,0.1
cv_0250,2,3,12.4,0.1
cv_0250,2,4,20.8,0.1
cv_0250,2,5,73.3,0.3
cv_0250,2,6,317.8,1.4
cv_0250,2,7,1195.9,5.3
cv_0250,2,8,2632.4,11.6
cv_0250,2,9,1776.4,7.8
cv_0250,2,10,1066.3,4.7
cv_0250,2,11,1059.1,4.7
cv_0250,2,12,1172.8,5.2
cv_0250,2,13,1299.4,5.7
cv_0250,2,14,1586.3,7.0
cv_0250,2,15,2132.2,9.4
cv_0250,2,16,2453.0,10.8
cv_0250,2,17,2555.2,11.3
cv_0250,2,18,2261.6,10.0
cv_0250,2,19,1557.9,6.9
cv_0250,2,20,1152.0,5.1
cv_0250,2,21,1109.3,4.9
cv_0250,2,22,897.6,4.0
cv_0250,2,23,432.9,1.9
cv_0250,3,0,155.7,0.7
cv_0250,3,1,60.9,0.3
cv_0250,3,2,22.7,0.1
cv_0250,3,3,12.8,0.1
cv_0250,3,4,21.1,0.1
cv_0250,3,5,71.7,0.3
cv_0250,3,6,310.1,1.4
cv_0250,3,7,1147.6,5.1
cv_0250,3,8,2456.9,10.9
cv_0250,3,9,1730.1,7.6
cv_0250,3,10,1076.8,4.8
cv_0250,3,11,1057.0,4.7
cv_0250,3,12,1167.3,5.2
cv_0250,3,13,1280.3,5.7
cv_0250,3,14,1576.9,7.0
cv_0250,3,15,2120.5,9.4
cv_0250,3,16,2460.6,10.9
cv_0250,3,17,2526.6,11.2
cv_0250,3,18,2262.3,10.0
cv_0250,3,19,1550.0,6.8
cv_0250,3,20,1181.6,5.2
cv_0250,3,21,1123.9,5.0
cv_0250,3,22,925.4,4.1
cv_0250,3,23,454.7,2.0
cv_0250,4,0,182.3,0.8
cv_0250,4,1,52.5,0.2
